# Configuracion:
# Concentracion g/m^3_=_9700.0
# C_Vs_to_Am_M_A/Vsm_=_25649819763.59163
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135205.7987885014
# 
Resultados:
# tau_ns_=_(7.91+/-0.46)e+01
# dphi_rad_=_6.35+/-0.00
# SAR_W/g_=_56.38+/-8.31
# Hc_kA/m_=_3.12+/-0.08
# Mr_A/m_=_81.84+/-6.83
# Magnetizacion_max_emu/g_=_35+/-4
# Suceptibilidad_a_M=0_=_(2.802+/-0.178)e-02

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_100dA_100Mss_bobN5NE0011.txt	78.52	19.15	87.27	3.15	38460.00	403.11	1.351960e+05	3.424696e+01	6.354821e+00	70.59	84.473429	4438	2.942e-02
135kHz_100dA_100Mss_bobN5NE0012.txt	79.03	19.20	88.31	3.19	38460.00	396.09	1.351960e+05	3.375467e+01	6.356021e+00	70.74	85.893994	4438	2.942e-02
135kHz_100dA_100Mss_bobN5NE0013.txt	79.61	19.20	89.05	3.17	38460.00	400.28	1.351960e+05	3.410146e+01	6.354847e+00	70.31	84.506320	4438	2.992e-02
135kHz_100dA_100Mss_bobN5NE0014.txt	80.12	19.21	90.62	3.24	38460.00	399.70	1.351960e+05	3.394885e+01	6.358729e+00	73.78	89.099599	4438	2.986e-02
135kHz_100dA_100Mss_bobN5NE0015.txt	81.1	19.31	90.52	3.21	38460.00	404.11	1.351960e+05	3.436197e+01	6.356076e+00	72.06	85.960859	4438	3.014e-02
135kHz_100dA_100Mss_bobN5NE0016.txt	81.64	19.36	92.30	3.25	38460.00	407.49	1.351960e+05	3.452630e+01	6.359275e+00	75.58	89.748309	4438	3.030e-02
135kHz_100dA_100Mss_bobN5NE0017.txt	82.16	19.40	91.23	3.24	38460.00	398.44	1.351960e+05	3.392270e+01	6.357868e+00	72.89	88.080850	4438	3.001e-02
135kHz_100dA_100Mss_bobN5NE0018.txt	82.69	19.40	90.86	3.23	38460.00	396.66	1.351960e+05	3.382254e+01	6.356428e+00	71.27	86.377834	4438	3.001e-02
135kHz_100dA_100Mss_bobN5NE0019.txt	83.7	19.47	91.74	3.23	38460.00	402.48	1.351656e+05	3.425432e+01	6.357508e+00	73.23	87.655624	4439	3.030e-02
135kHz_100dA_100Mss_bobN5NE0020.txt	84.2	19.52	92.64	3.26	38460.00	402.82	1.351960e+05	3.417863e+01	6.359521e+00	75.06	90.037199	4438	3.043e-02
